Intensity,Wavenumber
0.01710418,3156.89131
0.020199235,3155.2779
0.0171731,3153.6649
0.020731841,3152.052308
0.020971302,3150.440125
0.017552566,3148.828351
0.01856614,3147.216986
0.020276045,3145.60603
0.014216033,3143.995482
0.014759358,3142.385342
0.01666872,3140.775611
0.017886524,3139.166288
0.020245269,3137.557373
0.01625357,3135.948866
0.016049949,3134.340767
0.017609486,3132.733076
0.018884458,3131.125793
0.017431209,3129.518917
0.014167587,3127.912449
0.019140345,3126.306389
0.016774798,3124.700736
0.014921225,3123.09549
0.016110492,3121.490651
0.014610502,3119.886219
0.01567204,3118.282194
0.018813864,3116.678576
0.014563023,3115.075365
0.014814297,3113.472561
0.016530789,3111.870163
0.01434745,3110.268172
0.016727248,3108.666587
0.014769588,3107.065408
0.013140716,3105.464636
0.017804356,3103.864269
0.014794409,3102.264309
0.015533815,3100.664754
0.015127688,3099.065606
0.014455114,3097.466863
0.012152688,3095.868525
0.013030541,3094.270594
0.013651409,3092.673067
0.012238265,3091.075946
0.014410005,3089.47923
0.01176944,3087.882919
0.012908546,3086.287014
0.014346744,3084.691513
0.013304931,3083.096417
0.016177923,3081.501726
0.013171886,3079.907439
0.014858765,3078.313557
0.013287257,3076.720079
0.016239786,3075.127006
0.014867474,3073.534337
0.013390804,3071.942072
0.015097223,3070.350211
0.015927636,3068.758755
0.017420657,3067.167702
0.013346388,3065.577053
0.012622793,3063.986807
0.014704336,3062.396965
0.015462033,3060.807527
0.015812337,3059.218492
0.015561769,3057.62986
0.012179321,3056.041631
0.01045392,3054.453806
0.011600367,3052.866383
0.013765978,3051.279363
0.010165993,3049.692747
0.01137052,3048.106533
0.014787333,3046.520721
0.014615956,3044.935312
0.011919056,3043.350306
0.011684797,3041.765701
0.010741253,3040.181499
0.01520953,3038.597699
0.011661244,3037.014302
0.015096863,3035.431306
0.011159571,3033.848712
0.014230941,3032.266519
0.009550089,3030.684729
0.011343489,3029.10334
0.013758027,3027.522352
0.011635174,3025.941766
0.011918337,3024.361581
0.014120502,3022.781797
0.010580943,3021.202414
0.011352591,3019.623432
0.012744936,3018.044851
0.011080383,3016.466671
0.011432377,3014.888892
0.013211896,3013.311513
0.012633256,3011.734535
0.013898156,3010.157957
0.013065616,3008.581779
0.009773989,3007.006002
0.01060962,3005.430624
0.013348743,3003.855647
0.014366021,3002.28107
0.009789724,3000.706892
0.010911969,2999.133115
0.01490839,2997.559736
0.005101646,2995.986758
0.010353669,2994.414179
0.012287109,2992.841999
0.010812205,2991.270218
0.010091321,2989.698837
0.010635971,2988.127855
0.012888248,2986.557271
0.01119336,2984.987087
0.011774836,2983.417301
0.009585368,2981.847914
0.008586805,2980.278926
0.01234919,2978.710336
0.011079824,2977.142145
0.014267053,2975.574351
0.011290456,2974.006956
0.010506505,2972.43996
0.009030555,2970.873361
0.010137732,2969.30716
0.008492613,2967.741357
0.012166884,2966.175952
0.007078659,2964.610944
0.011174502,2963.046334
0.013824275,2961.482121
0.013046212,2959.918306
0.011119057,2958.354888
0.010743608,2956.791867
0.009180234,2955.229243
0.011898956,2953.667016
0.014106428,2952.105186
0.016228092,2950.543753
0.012498725,2948.982716
0.010573351,2947.422077
0.007077067,2945.861833
0.01370047,2944.301986
0.013875286,2942.742536
0.009235819,2941.183481
0.013031337,2939.624823
0.011440546,2938.066561
0.012147268,2936.508694
0.011752385,2934.951224
0.012030634,2933.394149
0.010098372,2931.83747
0.008675033,2930.281186
0.011884402,2928.725298
0.010743485,2927.169806
0.012867919,2925.614708
0.010867947,2924.060006
0.012423662,2922.505699
0.015799969,2920.951787
0.011726265,2919.39827
0.012422935,2917.845147
0.011630411,2916.29242
0.012680188,2914.740086
0.009005605,2913.188148
0.0062954,2911.636604
0.01174892,2910.085454
0.012595711,2908.534698
0.009291521,2906.984337
0.011810633,2905.43437
0.01363342,2903.884796
0.010250825,2902.335617
0.014626933,2900.786831
0.008913001,2899.238439
0.008158887,2897.690441
0.011982465,2896.142836
0.007480639,2894.595624
0.006896323,2893.048806
0.016248652,2891.502381
0.009560688,2889.956349
0.00891458,2888.41071
0.013562097,2886.865464
0.005353203,2885.320611
0.015336741,2883.77615
0.010937383,2882.232083
0.016919707,2880.688407
0.014288421,2879.145125
0.008115454,2877.602234
0.007484518,2876.059736
0.018250279,2874.51763
0.011566488,2872.975916
0.017924456,2871.434595
0.006592213,2869.893665
0.008995327,2868.353127
0.017120894,2866.81298
0.013535441,2865.273226
0.001263873,2863.733862
0.011892844,2862.194891
0.00814549,2860.65631
0.012480876,2859.118121
0.01335838,2857.580323
0.012073272,2856.042916
0.009664678,2854.5059
0.014835657,2852.969275
0.014562275,2851.43304
0.003483122,2849.897197
0.01352686,2848.361744
0.013346536,2846.826681
0.001388467,2845.292009
0.000473139,2843.757727
0.011514965,2842.223836
0.015650203,2840.690334
0.007344483,2839.157223
0.007703268,2837.624501
0.009863014,2836.09217
0.011026216,2834.560228
0.013677456,2833.028676
0.019497276,2831.497513
0.01174066,2829.96674
0.01262211,2828.436357
0.00889671,2826.906362
0.012502451,2825.376757
0.013298928,2823.847541
0.006292424,2822.318714
0.006141249,2820.790276
0.007474913,2819.262227
