Intensity,Wavenumber
0.040719558,2826.906362
0.031819965,2825.376757
0.039747916,2823.847541
0.036020413,2822.318714
0.04283521,2820.790276
0.050890846,2819.262227
0.0432176,2817.734566
0.042898859,2816.207294
0.049362114,2814.680411
0.047401361,2813.153916
0.041918139,2811.62781
0.044827395,2810.102092
0.045428341,2808.576762
0.048964218,2807.05182
0.040600893,2805.527266
0.023102503,2804.0031
0.06233208,2802.479322
0.040990555,2800.955931
0.04586822,2799.432929
0.051977892,2797.910314
0.044824572,2796.388086
0.045581513,2794.866245
0.049522711,2793.344792
0.038762725,2791.823726
0.036980983,2790.303048
0.04947067,2788.782756
0.047031559,2787.262851
0.035202535,2785.743333
0.044528197,2784.224201
0.038224676,2782.705457
0.037322019,2781.187098
0.045358726,2779.669127
0.030942847,2778.151541
0.037711801,2776.634342
0.047788549,2775.117529
0.038586423,2773.601102
0.057657798,2772.085061
0.041943653,2770.569406
0.042504171,2769.054137
0.041503085,2767.539253
0.028536285,2766.024755
0.040531393,2764.510643
0.042855947,2762.996916
0.03811347,2761.483575
0.039607462,2759.970618
0.03703374,2758.458047
0.046323996,2756.945861
0.016669754,2755.43406
0.048822937,2753.922644
0.043404094,2752.411612
0.049123815,2750.900965
0.053594008,2749.390703
0.041480599,2747.880826
0.056401074,2746.371333
0.051796499,2744.862224
0.039372501,2743.353499
0.041349065,2741.845159
0.05413166,2740.337202
0.038596877,2738.82963
0.036671058,2737.322442
0.034424759,2735.815637
0.059427648,2734.309216
0.040730827,2732.803179
0.03892633,2731.297525
0.049881517,2729.792254
0.053593032,2728.287367
0.044117647,2726.782863
0.030336939,2725.278743
0.075395828,2723.775005
0.04011314,2722.271651
0.050893551,2720.768679
0.052779262,2719.26609
0.048613956,2717.763884
0.041826659,2716.26206
0.046702171,2714.760619
0.044254104,2713.25956
0.046344272,2711.758884
0.053428317,2710.25859
0.037383178,2708.758678
0.03438914,2707.259148
0.043122102,2705.76
0.040286203,2704.261234
0.058173077,2702.76285
0.086723942,2701.264848
0.058726764,2699.767227
0.053571429,2698.269988
0.070103093,2696.77313
0.071950134,2695.276653
0.015991471,2693.780558
0.082444404,2692.284844
0.067141585,2690.789511
0.068700895,2689.294559
0.07705447,2687.799988
0.046389752,2686.305797
0.056571099,2684.811988
0.055533518,2683.318559
0.021245875,2681.82551
0.0333764,2680.332842
0.065994115,2678.840554
0.053112386,2677.348647
0.037393162,2675.85712
0.035283805,2674.365972
0.069912321,2672.875205
0.027998133,2671.384818
0.006824386,2669.894811
0.065411765,2668.405183
0.020571152,2666.915935
0.031079065,2665.427066
0.013417722,2663.938577
0.062484189,2662.450467
0.065406234,2660.962737
0.030548303,2659.475386
0.073865163,2657.988413
0.064938536,2656.50182
0.073756906,2655.015606
0.093217974,2653.529771
0.065915004,2652.044314
0.080633338,2650.559236
0.024096386,2649.074536
0.080062794,2647.590215
0.068509985,2646.106273
0.151322077,2644.622708
0.081054366,2643.139522
0.045794089,2641.656714
0.095030222,2640.174284
0.091797557,2638.692232
0.164137931,2637.210558
0.058342227,2635.729261
0.08869814,2634.248342
0.111520059,2632.767801
0.139269406,2631.287637
0.110471807,2629.807851
0.056338028,2628.328442
0.057539683,2626.84941
0.135017765,2625.370755
0.124528302,2623.892478
0.095464363,2622.414577
0.171489362,2620.937053
0.082129964,2619.459906
0.08261851,2617.983135
0.062693157,2616.506741
0.104291647,2615.030724
0.108953103,2613.555083
0.168046761,2612.079819
0.094367589,2610.60493
0.064154786,2609.130418
0.147336984,2607.656282
0.007135576,2606.182522
0.060083595,2604.709137
0.031093837,2603.236129
0.130313199,2601.763496
0.062702703,2600.291239
0.10215664,2598.819357
0.054316752,2597.347851
0.11814346,2595.87672
0.115199035,2594.405964
0.098340504,2592.935584
0.128872367,2591.465578
0.065491184,2589.995948
0.214146658,2588.526692
0.075581395,2587.057812
0.15238764,2585.589306
0.114306254,2584.121174
0.212893553,2582.653418
0.145506419,2581.186035
0.186366933,2579.719027
0.276041667,2578.252394
0.117408907,2576.786134
0.005613472,2575.320249
0.302344382,2573.854738
0.086507937,2572.3896
0.271304348,2570.924837
0.289612676,2569.460447
0.151486989,2567.996431
