Intensity,Wavenumber
0.029380284705126835,3455.5530649240754
0.059564474807856524,3453.8703582756825
0.057431534,3452.188077437153
0.036216188,3450.5062223055393
0.054290394,3448.824792777932
0.040797259,3447.1437887514585
0.045979458,3445.4632101232673
0.057640252640518023,3443.783056790533
0.044345782188560987,3442.1033286504644
0.054921541,3440.4240256003104
0.040452235,3438.745148
0.04269494,3437.066694358844
0.061904762,3435.388665962164
0.054668114143920594,3433.7110622446507
0.044639248,3432.0338831037006
0.052622144832530984,3430.357128436728
0.058256153,3428.680798141193
0.044806880056994555,3427.0048921145644
0.051421533,3425.3294102543587
0.040696497,3423.654352458112
0.047621457,3421.9797186233955
0.067910115,3420.305508647807
0.056412517,3418.6317224289833
0.028363636363636365,3416.958359864575
0.05912772,3415.2854208522767
0.050490677,3413.612905289803
0.032591143,3411.940813074909
0.039341600236197226,3410.2691441053703
0.061468288444830585,3408.5978982789948
0.037481698,3406.927075493615
0.041730732,3405.256675647106
0.051968049,3403.586698637362
0.039092115,3401.9171443623127
0.040951029098651524,3400.2480127199196
0.043483368,3398.5793036081614
0.038293985,3396.9110169250544
0.0504467,3395.2431525686534
0.052465234,3393.5757104370277
0.044598403,3391.908690428283
0.04265636,3390.2420924405596
0.043411501954215524,3388.575916372014
0.040649093,3386.910162120852
0.054255464,3385.2448295852846
0.03809351,3383.579918663574
0.045483089620525705,3381.9154292540097
0.051873007438894794,3380.2513612548883
0.041773002,3378.5877145645645
0.042890923,3376.9244890814043
0.04107119,3375.261685
0.039213943,3373.5993013302195
0.043922392596897494,3371.9373388590866
0.048683404776484994,3370.2757971889005
0.052139565503620804,3368.6146762181816
0.046148909,3366.953975845485
0.046283128636069815,3365.293695969378
0.034606052866811385,3363.6338364884814
0.043011207443434125,3361.9743973014192
0.048760821592259376,3360.315378306872
0.041035755185138065,3358.656779403531
0.043847808664107646,3356.9986004901093
0.047438129,3355.3408414653786
0.040165039,3353.6835022281193
0.04998128,3352.026582677141
0.049338843,3350.370082711288
0.059297396,3348.714002229428
0.039193411,3347.058341130476
0.05034038,3345.403099313351
0.046407782,3343.748276677019
0.037201063,3342.093873120464
0.046126054,3340.439888542709
0.050312575138254385,3338.786322842807
0.064253884,3337.1331759198256
0.055723491,3335.480447672873
0.051596183296030156,3333.8281380010885
0.061304246,3332.1762468036413
0.049560229,3330.524773979716
0.047719981668194314,3328.8737194285422
0.037182969,3327.223083
0.048731081,3325.572864741478
0.050293378,3323.9230644041854
0.061891675,3322.2736819368256
0.050749755105116416,3320.6247172387684
0.062852493,3318.9761702094092
0.050205224,3317.328040748187
0.049886283,3315.6803287545445
0.047842094,3314.033034127973
0.050899715,3312.3861567679887
0.051524634,3310.739696574132
0.052891933,3309.093653445965
0.048693888,3307.448027283117
0.057443571,3305.8028179851917
0.055098951,3304.158025451865
0.064522558,3302.5136495828174
0.061348719034511966,3300.8696902777647
0.061425843,3299.2261474364605
0.065941596,3297.583020958671
0.061726889,3295.9403107442104
0.053553038105046344,3294.2980166929083
0.063240772,3292.656138704624
0.054019193,3291.0146766792477
0.062734864,3289.373630516706
0.056416267,3287.733000116941
0.066157674,3286.0927853799294
0.065834591,3284.4529862056825
0.06806398,3282.8136024942396
0.055399296835760926,3281.1746341456565
0.065535916,3279.536081060025
0.060999704,3277.897943137472
0.069784646,3276.260220278149
0.063015312,3274.6229123822286
0.063311688,3272.986019349919
0.075949367,3271.3495410814667
0.077883579,3269.713477477131
0.06018261,3268.0778284372063
0.06965069,3266.4425938620116
0.072154831,3264.8077736519062
0.063627079,3263.1733677072625
0.069724914,3261.5393759284925
0.06196514,3259.9057982160357
0.055622509,3258.2726344703588
0.066353824,3256.6398845919502
0.066705428,3255.007548481346
0.06489587,3253.3756260390765
0.064405464,3251.744117165743
0.067412587,3250.1130217619466
0.072059507,3248.482339728327
0.061235698,3246.8520709655477
0.061692818346409176,3245.222215374306
0.064862413,3243.592772855325
0.068554441,3241.9637433093576
0.065637934,3240.3351266371774
0.066810152,3238.706922739604
0.063873626,3237.0791315174683
0.067459014,3235.451752871637
0.067293971,3233.8247867030077
0.067916002,3232.1982329124967
0.065076115,3230.572091401058
0.06251284,3228.9463620696733
0.057295445969871996,3227.3210448193513
0.064064035,3225.696139551126
0.067387615,3224.0716461660595
0.063261845,3222.447564565253
0.064061241,3220.823894649824
0.055664982,3219.2006363209184
0.070709791,3217.5777894797175
0.06126414,3215.9553540274283
0.06227274,3214.333329865287
0.064575223,3212.711716894557
0.060388301,3211.090515016527
0.064386654,3209.4697241325175
0.059900166389351084,3207.8493441438786
0.061171692,3206.229374951983
0.063560024,3204.6098164582363
0.059527755,3202.990668564078
0.055096573,3201.371931170959
0.056943098,3199.7536041803705
0.062869047,3198.1356874938374
0.06266703,3196.5181810128925
0.060563457181076134,3194.901084639123
0.061885971976163634,3193.2843982741215
0.062760507,3191.6681218195226
0.060440294,3190.052255176981
0.055949018,3188.436798248189
0.05785971,3186.8217509348506
0.063495474,3185.2071131387183
0.052853727,3183.592884761558
0.052615434,3181.979065705171
0.059723554,3180.365655871381
0.061461816147380485,3178.752655162043
0.056046542,3177.140063479039
0.060119453030858694,3175.527880724283
0.053194263363754886,3173.916106799714
0.059242814,3172.304741607295
0.045688628952952746,3170.6937850490212
0.055818329,3169.083237026918
0.057125739144025627,3167.473097443033
0.055987498,3165.863366
0.054768797,3164.254043198269
0.059111169375983215,3162.645128
0.050259228,3161.0366215316917
0.052410099,3159.428522670645
